Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,02211,Raw milk of cattle,2010,2010,tonnes,238357.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,2004,2004,tonnes,237103.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,2005,2005,tonnes,236690.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,0111,Wheat,1983,1983,tonnes,235957.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,0111,Wheat,1963,1963,tonnes,232558.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,2013,2013,tonnes,231921.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,0112,Maize (corn),2007,2007,tonnes,230935.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,2010,2010,tonnes,230892.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0111,Wheat,1999,1999,tonnes,228546.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,21910.03,Cake of  soya beans,2002,2002,tonnes,228452.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,23540,Molasses,1985,1985,tonnes,227683.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,0111,Wheat,2013,2013,tonnes,226755.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,21910.03,Cake of  soya beans,1981,1981,tonnes,226203.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,0111,Wheat,1990,1990,tonnes,225726.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,2012,2012,tonnes,225344.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,2005,2005,tonnes,224526.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,23540,Molasses,1989,1989,tonnes,221389.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,23540,Molasses,2004,2004,tonnes,220938.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,02211,Raw milk of cattle,2009,2009,tonnes,220555.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,21910.03,Cake of  soya beans,1992,1992,tonnes,218457.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,23540,Molasses,2005,2005,tonnes,217969.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,23540,Molasses,2003,2003,tonnes,217823.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,0111,Wheat,2011,2011,tonnes,217395.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,0112,Maize (corn),1980,1980,tonnes,217060.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1992,1992,tonnes,216766.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,02211,Raw milk of cattle,2002,2002,tonnes,216547.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39120.01,Bran of wheat,2019,2019,tonnes,216528.48,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0111,Wheat,1996,1996,tonnes,216322.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,0111,Wheat,1974,1974,tonnes,215378.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,21910.03,Cake of  soya beans,1980,1980,tonnes,214309.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,0111,Wheat,1989,1989,tonnes,214220.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,2003,2003,tonnes,214046.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,21910.03,Cake of  soya beans,1978,1978,tonnes,212768.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,0112,Maize (corn),2011,2011,tonnes,211808.0,T,Unofficial figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,23540,Molasses,1994,1994,tonnes,210269.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,0112,Maize (corn),2008,2008,tonnes,208577.0,T,Unofficial figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,0111,Wheat,1972,1972,tonnes,208561.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39120.01,Bran of wheat,2017,2017,tonnes,207019.25,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,0111,Wheat,2014,2014,tonnes,204245.46,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,0111,Wheat,2021,2021,tonnes,203403.89,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,0111,Wheat,1991,1991,tonnes,202790.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,0111,Wheat,1978,1978,tonnes,201929.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,0111,Wheat,1979,1979,tonnes,201912.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,23540,Molasses,1987,1987,tonnes,201085.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,21910.03,Cake of  soya beans,1983,1983,tonnes,200951.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,0112,Maize (corn),2010,2010,tonnes,200713.0,T,Unofficial figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,02211,Raw milk of cattle,2005,2005,tonnes,199986.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,0111,Wheat,1967,1967,tonnes,198732.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,02211,Raw milk of cattle,2001,2001,tonnes,198557.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,2007,2007,tonnes,198421.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39120.01,Bran of wheat,1985,1985,tonnes,197313.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,0112,Maize (corn),1979,1979,tonnes,195895.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),1975,1975,tonnes,195363.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39170.01,Food wastes,2009,2009,tonnes,194222.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,21910.03,Cake of  soya beans,1985,1985,tonnes,194006.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39170.01,Food wastes,2016,2016,tonnes,192478.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,0112,Maize (corn),1981,1981,tonnes,192421.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1995,1995,tonnes,192271.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39120.01,Bran of wheat,1981,1981,tonnes,191624.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,21910.03,Cake of  soya beans,2001,2001,tonnes,191362.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,21910.03,Cake of  soya beans,1991,1991,tonnes,191196.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39120.01,Bran of wheat,2013,2013,tonnes,190857.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,21910.03,Cake of  soya beans,2003,2003,tonnes,190694.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,21910.03,Cake of  soya beans,1990,1990,tonnes,190553.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1998,1998,tonnes,190518.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,21910.03,Cake of  soya beans,1987,1987,tonnes,189905.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,02211,Raw milk of cattle,1997,1997,tonnes,189594.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,23540,Molasses,2018,2018,tonnes,189282.78,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,0111,Wheat,2001,2001,tonnes,188964.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1991,1991,tonnes,188877.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,0111,Wheat,1993,1993,tonnes,188707.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0111,Wheat,2002,2002,tonnes,187240.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,2001,2001,tonnes,186901.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1999,1999,tonnes,186443.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,0112,Maize (corn),1978,1978,tonnes,184990.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,0112,Maize (corn),1962,1962,tonnes,184956.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,0112,Maize (corn),2003,2003,tonnes,184584.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,2009,2009,tonnes,183818.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39120.01,Bran of wheat,1984,1984,tonnes,183229.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,21910.03,Cake of  soya beans,1986,1986,tonnes,183205.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,0112,Maize (corn),2007,2007,tonnes,182763.0,T,Unofficial figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,0111,Wheat,1982,1982,tonnes,182120.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,0112,Maize (corn),2006,2006,tonnes,181650.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0111,Wheat,2000,2000,tonnes,181463.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,0112,Maize (corn),1974,1974,tonnes,180003.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39120.01,Bran of wheat,2016,2016,tonnes,179806.48,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,23540,Molasses,1982,1982,tonnes,179422.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),1974,1974,tonnes,178930.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,23540,Molasses,1984,1984,tonnes,178318.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39170.01,Food wastes,1979,1979,tonnes,177968.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,0112,Maize (corn),2004,2004,tonnes,176602.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,0111,Wheat,1977,1977,tonnes,176317.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,21910.03,Cake of  soya beans,1998,1998,tonnes,174445.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0111,Wheat,1962,1962,tonnes,174200.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,21910.03,Cake of  soya beans,2008,2008,tonnes,173954.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,2004,2004,tonnes,173381.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39170.01,Food wastes,2017,2017,tonnes,172988.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,21910.03,Cake of  soya beans,1989,1989,tonnes,172795.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1993,1993,tonnes,172725.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,23540,Molasses,2021,2021,tonnes,171358.77,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,0111,Wheat,1964,1964,tonnes,171079.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,2000,2000,tonnes,171012.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39170.01,Food wastes,1994,1994,tonnes,170835.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,21910.03,Cake of  soya beans,2010,2010,tonnes,170676.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,23540,Molasses,2013,2013,tonnes,169997.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39120.01,Bran of wheat,2012,2012,tonnes,169739.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,21910.03,Cake of  soya beans,1988,1988,tonnes,168267.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,0111,Wheat,1976,1976,tonnes,168158.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,21910.03,Cake of  soya beans,2000,2000,tonnes,167144.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,0112,Maize (corn),2002,2002,tonnes,166755.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,21910.03,Cake of  soya beans,2004,2004,tonnes,166498.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),1982,1982,tonnes,166427.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,0112,Maize (corn),2015,2015,tonnes,166097.44,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,21910.03,Cake of  soya beans,2006,2006,tonnes,166059.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,0112,Maize (corn),1982,1982,tonnes,165744.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,02211,Raw milk of cattle,1995,1995,tonnes,165353.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,23540,Molasses,1979,1979,tonnes,164871.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,23540,Molasses,2019,2019,tonnes,163287.27,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,21910.03,Cake of  soya beans,1984,1984,tonnes,162805.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,21910.03,Cake of  soya beans,2009,2009,tonnes,162366.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,21910.03,Cake of  soya beans,1976,1976,tonnes,160893.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,0112,Maize (corn),2018,2018,tonnes,159350.27,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,0112,Maize (corn),2005,2005,tonnes,158863.0,A,Official figure
